"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-karsiyaka-tuna-kiralik/daire/141649-507","26","32.000","08-10-2025","Kiralık Daire","2 +
                          1","105 m²","34
                        Yaşında","4. Kat","Karşıyaka Çarşı İçinde 4+1 Asansörlü 105m2 Doğal Gazlı Daire","İzmir / Karşıyaka / Tuna Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwellbanker-style-141649","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Coldwellbanker Style","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-bahariye-kiralik/daire/154170-105","60","36.000","25-11-2025","Kiralık Daire","3 +
                          1","121 m²","21
                        Yaşında","1. Kat","Karşıyaka'da 3+1 Köşe Daire","İzmir / Karşıyaka / Bahariye Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-saygin-154170","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Coldwell Banker Saygın","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-adalet-kiralik/daire/139122-76","26","58.000","09-09-2025","Kiralık Daire","1 +
                          1","79 m²","1
                        Yaşında","8. Kat","Valora'dan Folkart Towers' Da Mobilyalı 1+1 Daire Kdv Avantajlı","İzmir / Bayraklı / Adalet Mah.","https://www.hepsiemlak.com/emlak-ofisi/valora-gayrimenkul-139122","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Valora Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-30-agustos-kiralik/daire/125796-1738","35","32.000","03-11-2025","Kiralık Daire","3 +
                          1","150 m²","8
                        Yaşında","5. Kat","Ulukent Flora Park Evlerinde Cb İya'dan 3+1 Kiralık Lüks Daire","İzmir / Menemen / 30 Ağustos Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-iya-gayrimenkul-125796/coldwell-banker-iya-gayrimenkul-3023407","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Coldwell Banker İya Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-uckuyular-kiralik/daire/48008-3171","41","46.000","20-10-2025","Kiralık Daire","3 +
                          1","140 m²","40
                        Yaşında","1. Kat","İnönü Caddesinde 1. Kat Köşe İş Yerine Uygun Kiralık Kupon Daire","İzmir / Karabağlar / Üçkuyular Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menemen-ulus-kiralik/daire/54684-3843","43","20.000","12-11-2025","Kiralık Daire","1 +
                          1","54 m²","Sıfır Bina","1. Kat","Ulus Mah. Tunç Suite Sit.De Havuzlu Doğalgazlı 1+1 Sıfır Kiralık Daire","İzmir / Menemen / Ulus Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-altunsu-54684","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Startkey Altunsu","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cesme-dalyan-kiralik/villa/6057-2361","60","1.400.000","04-11-2025","Kiralık Villa","3 +
                          1","220 m²","17
                        Yaşında","","Class'tan Çeşme - Dalyan’da Müstakil Havuzlu Köşe Villa Ekim Ayından İtibaren Yıllık","İzmir / Çeşme / Dalyan Mah.","https://www.hepsiemlak.com/emlak-ofisi/class-emlak-alacati-6057","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Class Emlak Alaçatı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-urla-gulbahce-kiralik/daire/141959-97","23","29.000","05-11-2025","Kiralık Daire","2 +
                          1","60 m²","5
                        Yaşında","Bahçe Katı","Urla Gülbahçe Sörf Okulları Lokasyonunda 2+1 Dubleks Kiralık","İzmir / Urla / Gülbahçe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-jolly-141959","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Remax Jolly","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-ugur-mumcu-kiralik/daire/119895-3214","35","29.000","28-11-2025","Kiralık Daire","3 +
                          1","166 m²","6
                        Yaşında","10. Kat","Manzaranıza Engel Tanımayın Lidya Evlerinde Büyük 3+1","İzmir / Menemen / Uğur Mumcu Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-3-119895","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Kw Alesta-viya-orsa 3","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-guven-kiralik/daire/13470-2437","20","25.000","31-10-2025","Kiralık Daire","3 +
                          1","120 m²","20
                        Yaşında","Bahçe Katı","Eşyalı,Doğalgazlı Ve Klimalı , 3 Oda 1 Salon Bahçe Katı,Bahçeli Daire","İzmir / Buca / Güven Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-balcova-egitim-kiralik/daire/78202-3374","12","34.000","08-11-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","Yüksek Giriş","Balçova Sıfır Binada Kiralık 1+1 Eşyalı Daire","İzmir / Balçova / Eğitim Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-sembol-78202","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Remax Sembol","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-murathan-kiralik/daire/126264-2419","18","25.000","21-10-2025","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","1. Kat","Izmır Buca Izkent Mh. Portakal Vadısı Sıtesı Kıralık 2+1","İzmir / Buca / Murathan Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-arma-126264","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Remax Arma","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-kozagac-kiralik/daire/111716-1526","25","24.500","04-12-2025","Kiralık Daire","2 +
                          1","95 m²","7
                        Yaşında","4. Kat","Buca Çevik 1 Yakını Pazaryeri Üstü  Ebeveyn Banyolu 2+1 Arakat Daire","İzmir / Buca / Kozağaç Mah.","https://www.hepsiemlak.com/emlak-ofisi/buca-boranem-gayrimenkul-111716","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Buca Boranem Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-torbali-torbali-kiralik/daire/154461-172","13","22.500","27-10-2025","Kiralık Daire","2 +
                          1","100 m²","5
                        Yaşında","2. Kat","Turkuaz'dan İzban Dibi Ara Kat Ebeveyn Banyolu Lüks 2+1","İzmir / Torbalı / Torbalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/turkuaz-emlak-154461","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turkuaz Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/68864-2601","22","20.500","10-11-2025","Kiralık Daire","2 +
                          1","60 m²","11
                        Yaşında","3. Kat","Er Yapı Emlak Ofisinden T.Tepe Kampüs Civarı Eşyalı Klimalı Balkonlu 2+0","İzmir / Buca / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/er-yapi-emlak-ofisi-buca-68864","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Er Yapı Emlak Ofisi Buca","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-yesilova-kiralik/daire/153804-128","16","13.250","05-11-2025","Kiralık Daire","2 +
                          1","90 m²","26
                        Yaşında","2. Kat","Rene Gayrimenkulden Kiralık 2+1 Daire 80m2","İzmir / Bornova / Yeşilova Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bornova-yesilova-kiralik/daire/161987-50","19","35.000","08-11-2025","Kiralık Daire","3 +
                          1","160 m²","20
                        Yaşında","3. Kat","Yeşilova Mah. Merkezi Konum Geniş Ferah 3+1 Kiralık Daire","İzmir / Bornova / Yeşilova Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-yaylacik-kiralik/daire/143815-396","33","22.500","21-10-2025","Kiralık Daire","2 +
                          1","70 m²","2
                        Yaşında","2. Kat","Jasse’den Yaylacık Mahallesinde Eşyalı Kiralık Daire","İzmir / Buca / Yaylacık Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-jasse-143815","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Coldwell Banker Jasse","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-gaziemir-fatih-kiralik/daire/144819-22","11","20.000","28-10-2025","Kiralık Daire","2 +
                          1","90 m²","10
                        Yaşında","2. Kat","Fatih Mahallesi 2+1 Kiralık Daire","İzmir / Gaziemir / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/elit-emlak-144819/abdulkadir-kilic-4096589","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/8/5/6/9/0/4/b2b282dd-f7fc-4fce-8d1c-9ad88c211fb1.jpg","Whatsapp","Elit Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/1/8/4/4/1/284d0460-1cad-426e-9e51-c0efdb492f44.jpg"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/159783-44","22","21.000","28-10-2025","Kiralık Daire","1 +
                          1","50 m²","2
                        Yaşında","8. Kat","Skylıne'dan 1+1 Lüx Kiralık Daire","İzmir / Buca / Kuruçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/skyline-gayrimenkul-ve-yatirim-danismanligi-insaat-159783","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/7/9/5/1/0979d8ce-0e94-4ce4-8e0d-7ab9b5c4832c.jpg","Whatsapp","Skyline Gayrimenkul Ve Yatırım Danışmanlığı İnşaat",""
"https://www.hepsiemlak.com/izmir-urla-kuscular-kiralik/daire/144723-105","20","22.000","15-10-2025","Kiralık Daire","2 +
                          1","110 m²","15
                        Yaşında","2. Kat","Mertege’den Kuşçularda Kiralık Daire","İzmir / Urla / Kuşçular Mah.","https://www.hepsiemlak.com/emlak-ofisi/mertege-gayrimenkul-144723","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/7/4/4/1/1c4bc495-3971-4c2f-997f-ee329f1552bb.jpg","Whatsapp","Mertege Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/150997-101","22","22.000","22-11-2025","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","3. Kat","Adatepede 2+1 Doğalgazlı Klimalı Lüx Daire","İzmir / Buca / Adatepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/oguz-emlak-ofisi-150997","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Oğuz Emlak Ofisi","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-torbali-inonu-kiralik/daire/153257-54","27","28.000","10-11-2025","Kiralık Daire","3 +
                          1","145 m²","5
                        Yaşında","5. Kat","Torbalı Ayrancılar Da Havuzlu Fortuna Sitesinde 7/24 Güvenlik Li","İzmir / Torbalı / İnönü Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-tersane-kiralik/daire/105206-211","39","25.000","25-09-2025","Kiralık Daire","3 +
                          1","120 m²","37
                        Yaşında","3. Kat","İzmir Karşıyaka Tersane Mah.1663 Sok.Denize Ve Tramvaya Çok Yakın 3+1 ķiralık Daire","İzmir / Karşıyaka / Tersane Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karabaglar-muammer-akar-kiralik/daire/10433-2016","40","27.000","24-09-2025","Kiralık Daire","2 +
                          1","90 m²","38
                        Yaşında","3. Kat","İnönü Caddesine 1.Nci Paralel 45/1 Sokak No 4 Gülşah Apt. Bakımlı Daire Aileye","İzmir / Karabağlar / Muammer Akar Mah.","https://www.hepsiemlak.com/emlak-ofisi/nazim-emlak-10433","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Nazım Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menderes-kasimpasa-kiralik/daire/136456-261","40","33.000","08-10-2025","Kiralık Daire","3 +
                          1","180 m²","1
                        Yaşında","2. Kat","Menderes Kasımpaşada Muhteşem Konumda 3+1 Kiralık Geniş Daire","İzmir / Menderes / Kasımpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/efe-gayrimenkul-136456","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Efe Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cesme-dalyan-kiralik/villa/129694-545","27","50.000","01-10-2025","Kiralık Villa","3 +
                          1","150 m²","25
                        Yaşında","","Çeşmeden Dalyanda Yıllık Kiralık Deniz Manzaralı Bahçeli Villa","İzmir / Çeşme / Dalyan Mah.","https://www.hepsiemlak.com/emlak-ofisi/cesmeden-emlak-gayrimenkul-129694/tuhan-karapinar-3284072","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Çeşmeden Emlak Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-general-kazim-ozalp-kiralik/daire/130288-699","17","33.000","03-11-2025","Kiralık Daire","3 +
                          1","160 m²","7
                        Yaşında","Kot 2","Turpa Güven'den Kiralık Genç Daire","İzmir / Karabağlar / General Kazım Özalp Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-guven-gayrimenkul-130288/abdulkadir-ozdemir-3322231","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turpa Güven Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-narlidere-yenikale-kiralik/daire/142512-415","23","46.000","09-09-2025","Kiralık Daire","3 +
                          1","104 m²","13
                        Yaşında","Ara Kat","Yenıkale Mahallesınde 3+1 Jeotermallı Kıralık Daıre","İzmir / Narlıdere / Yenikale Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-nota-142512","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Remax Nota","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-balcova-koruturk-kiralik/daire/93841-907","39","35.000","11-09-2025","Kiralık Daire","3 +
                          1","135 m²","26
                        Yaşında","4. Kat","Carrefoursa Karşısı Kiralık 3+1 Emlaksal'dan Daire","İzmir / Balçova / Korutürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/emlaksal-gayrimenkul-93841","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Emlaksal Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-yaylacik-kiralik/daire/162008-2","60","23.000","31-10-2025","Kiralık Daire","2 +
                          1","90 m²","6
                        Yaşında","1. Kat","Vivesta'dan Buca Yaylacık'ta Üniversite Yanında 2+1 Arakat Kiralık Daire","İzmir / Buca / Yaylacık Mah.","https://www.hepsiemlak.com/emlak-ofisi/vivesta-gayrimenkul-162008/ferhat-duzdemir-4527929","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Vivesta Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-kemal-reis-kiralik/daire/142036-475","21","25.500","29-09-2025","Kiralık Daire","2 +
                          1","95 m²","35
                        Yaşında","Yüksek Giriş","Askeri Hastane Ve Metro Yakını Eşyalı Kiralık 2+1 Daire","İzmir / Konak / Kemal Reis Mah.","https://www.hepsiemlak.com/emlak-ofisi/pozitif-gayrimenkul-142036","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Pozitif Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-balcova-fevzi-cakmak-kiralik/daire/133137-762","19","36.000","17-11-2025","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","2. Kat","Ekonomi Üniversitesi Yakınında Asansörlü Lüks Eşyalı 1+1 Daire","İzmir / Balçova / Fevzi Çakmak Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-seferihisar-colak-ibrahim-bey-kiralik/mustakil-ev/85628-1544","20","63.000","10-11-2025","Kiralık Müstakil Ev","3 +
                          1","180 m²","3
                        Yaşında","Bahçe Katı","Seferihisar Çolak İbrahimbey Doğalgazlı 3+1 Ayrı Mutfak Müstakil","İzmir / Seferihisar / Çolak İbrahim Bey Mah.","https://www.hepsiemlak.com/emlak-ofisi/seren-gayrimenkul-85628","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Seren Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-balcova-koruturk-kiralik/daire/22303-550","60","98.000","01-11-2025","Kiralık Daire","4 +
                          2","250 m²","12
                        Yaşında","Villa Katı","Balçova Korutürk'te Carrefoursa Karşısı Kiralık Tripleks Villa","İzmir / Balçova / Korutürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cesme-ardic-kiralik/villa/106456-195","60","1.250.000","03-12-2025","Kiralık Villa","3 +
                          1","220 m²","30
                        Yaşında","","Çeşme Ardıçta Denize Sıfır Yıllık Kiralık Villa","İzmir / Çeşme / Ardıç Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-konak-altintas-kiralik/daire/9709-5030","18","25.000","10-11-2025","Kiralık Daire","2 +
                          1","85 m²","40
                        Yaşında","3. Kat","Üçyol Metroya Yakın İnönü Caddesine Yakın 2+1 85 M2 Köşe Bakımlı Deniz Manzaralı Kiralık Daire","İzmir / Konak / Altıntaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/ucyol-gayrimenkul-9709","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Üçyol Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-basin-sitesi-kiralik/daire/2011-8181","26","21.000","04-12-2025","Kiralık Daire","3 +
                          1","120 m²","30
                        Yaşında","En Üst Kat","Yeşilyurt Hastanesi Yakını 3+1 Doğalgazlı Otoparklı Kiralık Daire","İzmir / Karabağlar / Basın Sitesi Mah.","https://www.hepsiemlak.com/emlak-ofisi/barka-gayrimenkul-2011","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Barka Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-bahariye-kiralik/daire/74706-929","30","25.000","28-11-2025","Kiralık Daire","3 +
                          1","120 m²","30
                        Yaşında","5. Kat","Sekans'dan B. Üçok Cd İzban & Çarşı Yakını Full Tadilatlı 120m2 3+1","İzmir / Karşıyaka / Bahariye Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/143819-187","12","18.500","03-11-2025","Kiralık Daire","1 +
                          1","50 m²","6
                        Yaşında","2. Kat","Biryer'den Atatürk'te Cadde Ve Kampüs Yakını 1+1 Eşyalı Klimalı","İzmir / Buca / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/biryer-yapi-gayrimenkul-143819/kaan-terziahmetoglu-4051648","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Biryer Yapı Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-yildiz-kiralik/daire/24511-9752","30","19.500","22-11-2025","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","2. Kat","Deü Yakını Kent Yıldız Park Evlerinde Asansörlü 1+1 Eşyalı Daire","İzmir / Buca / Yıldız Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-sirinyer-24511","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Şirinyer","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-camlik-kiralik/daire/117663-2136","33","25.000","06-11-2025","Kiralık Daire","2 +
                          1","90 m²","4
                        Yaşında","4. Kat","Uçan Yol Yakını Yeni Binada Asansörlü 2+1 Kiralık Daire Kod1379","İzmir / Buca / Çamlık Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menderes-oglananasi-ataturk-kiralik/villa/103687-349","25","50.000","10-11-2025","Kiralık Villa","4 +
                          1","195 m²","4
                        Yaşında","Bahçe Katı","Larinden Menderes Oğlananasında 250 M2 İçerisinde Triplex Villa","İzmir / Menderes / Oğlananası Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/larin-gayrimenkul-103687","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/6/3/0/1/2d407017-d4ae-4bed-bbcd-5e2ee0b62f4d.jpg","Whatsapp","Larin Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-seferihisar-turabiye-kiralik/daire/125876-2830","16","18.000","28-11-2025","Kiralık Daire","1 +
                          1","45 m²","3
                        Yaşında","Giriş Katı","Seferihisar'da 1+1 Dubleks Kiralık","İzmir / Seferihisar / Turabiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/7/8/5/2/1/0342d86e-fbb2-43c5-93c2-fa0deaffdebc.jpg","Whatsapp","Kw Alesta-viya-orsa 4",""
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/128536-10","10","17.500","06-11-2025","Kiralık Daire","1 +
                          1","65 m²","3
                        Yaşında","2. Kat","Bucada Full Eşyalı Balkonlu Ara Kat Lüx 1+1 Fırsat","İzmir / Buca / Kuruçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/cagan-emlak-128536/cagan-emlak-3218797","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/9/7/8/1/2/3/453394ce-bf5d-4141-a045-a40edd4a4e16.jpg","Whatsapp","Çağan Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/5/8/2/1/27d79d05-d231-47c1-bef9-a06c83317fa8.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-gunaltay-kiralik/daire/84343-623","25","18.500","23-10-2025","Kiralık Daire","3 +
                          1","135 m²","25
                        Yaşında","Ara Kat","Baş-Kaleden Geniş Ferah 3+1 Arakat Park Manzaralı Kiralık Daire","İzmir / Karabağlar / Günaltay Mah.","https://www.hepsiemlak.com/emlak-ofisi/bas-kale-gayrimenkul-ve-yatirim-84343","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Baş-kale Gayrimenkul Ve Yatırım","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-firat-kiralik/daire/79799-120","21","20.000","24-11-2025","Kiralık Daire","3 +
                          1","160 m²","23
                        Yaşında","3. Kat","Buca Fırat Mah 3+1kiralık Daire","İzmir / Buca / Fırat Mah.","https://www.hepsiemlak.com/emlak-ofisi/sevgi-emlak-79799","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Sevgi Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
